"access_no","date","address","access"
"16710101","2019/04/09 21:02","飞凤轩[进门]","1"
"19755786","2019/04/09 00:00","飞凤轩[出门]","1"
"17041221","2019/04/09 00:00","飞凤轩[出门]","1"
"11936011","2019/04/09 00:00","飞凤轩[出门]","1"
"11936011","2019/04/09 00:00","飞凤轩[进门]","1"
"17402724","2019/04/09 00:00","青鸾苑[进门]","1"
"19315764","2019/04/09 00:00","青鸾苑[进门]","1"
"17431344","2019/04/09 21:08","飞凤轩[进门]","1"
"4548800","2019/04/09 21:08","飞凤轩[出门]","1"
"22504631","2019/04/09 00:00","青鸾苑[出门]","1"
"19502391","2019/04/09 21:10","青鸾苑[进门]","1"
"6832418","2019/04/09 00:00","飞凤轩[进门]","1"
"18463287","2019/04/09 00:00","飞凤轩[进门]","1"
"9951668","2019/04/09 21:11","青鸾苑[进门]","1"
"19432954","2019/04/09 21:13","飞凤轩[进门]","1"
"20923908","2019/04/09 21:13","青鸾苑[进门]","1"
"4548800","2019/04/09 21:13","飞凤轩[进门]","1"
"7141387","2019/04/09 21:14","飞凤轩[进门]","1"
"21946970","2019/04/09 21:15","飞凤轩[进门]","1"
"21857637","2019/04/09 21:15","青鸾苑[出门]","1"
"17301253","2019/04/09 21:15","飞凤轩[出门]","1"
"21524362","2019/04/09 21:16","飞凤轩[进门]","1"
"17041221","2019/04/09 21:16","飞凤轩[进门]","1"
"17041221","2019/04/09 21:16","飞凤轩[进门]","1"
"21934426","2019/04/09 21:17","飞凤轩[进门]","1"
"20033159","2019/04/09 21:17","青鸾苑[出门]","1"
"24646923","2019/04/09 21:18","飞凤轩[进门]","1"
"19608714","2019/04/09 21:18","飞凤轩[进门]","1"
"16940069","2019/04/09 21:18","飞凤轩[进门]","1"
"24060523","2019/04/09 21:19","飞凤轩[进门]","1"
"8404164","2019/04/09 21:19","青鸾苑[进门]","1"
"6063967","2019/04/09 21:19","飞凤轩[进门]","0"
"6063967","2019/04/09 21:19","飞凤轩[进门]","0"
"6063967","2019/04/09 21:19","飞凤轩[进门]","0"
"821238","2019/04/09 21:20","飞凤轩[进门]","1"
"20033159","2019/04/09 21:21","青鸾苑[进门]","1"
"19520794","2019/04/09 21:21","飞凤轩[进门]","1"
"9210324","2019/04/09 21:21","青鸾苑[出门]","1"
"23305163","2019/04/09 21:22","飞凤轩[进门]","1"
"21655658","2019/04/09 21:23","飞凤轩[进门]","1"
"19608714","2019/04/09 21:23","飞凤轩[出门]","1"
"17006709","2019/04/09 21:24","飞凤轩[进门]","1"
"19262730","2019/04/09 21:24","飞凤轩[进门]","1"
"20757850","2019/04/09 21:24","飞凤轩[出门]","1"
"19608714","2019/04/09 21:25","飞凤轩[进门]","1"
"19413607","2019/04/09 21:25","青鸾苑[进门]","1"
"21365466","2019/04/09 21:26","飞凤轩[出门]","1"
"21857637","2019/04/09 21:26","青鸾苑[进门]","1"
"17606266","2019/04/09 21:26","飞凤轩[出门]","1"
"18304535","2019/04/09 21:27","青鸾苑[进门]","1"
"20626378","2019/04/09 21:27","飞凤轩[进门]","1"
"20835012","2019/04/09 21:27","飞凤轩[进门]","1"
"18547594","2019/04/09 21:28","飞凤轩[进门]","1"
"18421050","2019/04/09 21:29","飞凤轩[进门]","1"
"25059818","2019/04/09 21:31","飞凤轩[出门]","1"
"21927098","2019/04/09 21:32","飞凤轩[进门]","1"
"20757850","2019/04/09 21:33","飞凤轩[进门]","1"
"118230","2019/04/09 21:33","青鸾苑[进门]","1"
"1364715","2019/04/09 21:33","飞凤轩[出门]","1"
"12135444","2019/04/09 21:34","飞凤轩[出门]","1"
"21320618","2019/04/09 21:35","飞凤轩[进门]","1"
"137899","2019/04/09 21:36","飞凤轩[进门]","1"
"1338555","2019/04/09 21:37","飞凤轩[进门]","1"
"16821589","2019/04/09 21:38","飞凤轩[进门]","1"
"21229194","2019/04/09 21:39","飞凤轩[进门]","1"
"1238278","2019/04/09 21:39","飞凤轩[进门]","1"
"1023597","2019/04/09 21:39","青鸾苑[进门]","0"
"1023597","2019/04/09 21:39","青鸾苑[进门]","0"
"16401127","2019/04/09 21:39","青鸾苑[进门]","1"
"716683","2019/04/09 21:41","飞凤轩[进门]","1"
"9735881","2019/04/09 21:41","飞凤轩[进门]","0"
"15935876","2019/04/09 21:41","飞凤轩[进门]","1"
"14607835","2019/04/09 21:42","飞凤轩[进门]","1"
"13941872","2019/04/09 21:42","青鸾苑[出门]","1"
"19127706","2019/04/09 21:43","飞凤轩[出门]","1"
"18451850","2019/04/09 21:45","飞凤轩[进门]","1"
"21102394","2019/04/09 21:46","飞凤轩[进门]","1"
"19928298","2019/04/09 21:47","飞凤轩[进门]","1"
"19928298","2019/04/09 21:47","飞凤轩[出门]","1"
"19128810","2019/04/09 21:48","飞凤轩[进门]","1"
"17941557","2019/04/09 21:49","飞凤轩[出门]","1"
"555526","2019/04/09 21:51","飞凤轩[出门]","1"
"20301162","2019/04/09 21:52","飞凤轩[出门]","1"
"19756650","2019/04/09 21:53","飞凤轩[出门]","1"
"19941946","2019/04/09 21:53","飞凤轩[进门]","1"
"21710970","2019/04/09 21:54","飞凤轩[进门]","1"
"1164390","2019/04/09 21:54","青鸾苑[进门]","1"
"1209574","2019/04/09 21:54","飞凤轩[进门]","1"
"21162634","2019/04/09 21:54","飞凤轩[出门]","1"
"19046138","2019/04/09 21:55","飞凤轩[进门]","1"
"22639082","2019/04/09 21:55","飞凤轩[进门]","1"
"20305978","2019/04/09 21:56","飞凤轩[进门]","1"
"21245194","2019/04/09 21:57","飞凤轩[出门]","1"
"24102391","2019/04/09 21:57","第六教学楼[进门]","1"
"19227482","2019/04/09 21:57","飞凤轩[进门]","1"
"858438","2019/04/09 21:57","飞凤轩[出门]","1"
"19119898","2019/04/09 21:58","飞凤轩[进门]","1"
"20843082","2019/04/09 21:59","飞凤轩[进门]","1"
"24102391","2019/04/09 21:59","青鸾苑[出门]","1"
"13701547","2019/04/09 21:59","飞凤轩[进门]","1"
"20209594","2019/04/09 22:00","飞凤轩[进门]","1"
"18721754","2019/04/09 22:00","飞凤轩[进门]","1"
"20525258","2019/04/09 22:00","飞凤轩[进门]","1"
"13157474","2019/04/09 22:01","飞凤轩[进门]","1"
"311051","2019/04/09 22:02","飞凤轩[进门]","1"
"16559879","2019/04/09 00:00","青鸾苑[进门]","1"
"21317418","2019/04/09 22:03","飞凤轩[进门]","1"
"20719722","2019/04/09 22:04","飞凤轩[进门]","1"
"1108662","2019/04/09 00:00","飞凤轩[进门]","1"
"1326299","2019/04/09 22:04","飞凤轩[出门]","1"
"541579","2019/04/09 22:05","飞凤轩[进门]","1"
"19930282","2019/04/09 00:00","飞凤轩[出门]","1"
"21524074","2019/04/09 00:00","飞凤轩[进门]","1"
"20214458","2019/04/09 00:00","飞凤轩[进门]","1"
"17436149","2019/04/09 22:07","飞凤轩[进门]","1"
"24345575","2019/04/09 00:00","青鸾苑[进门]","1"
"1326299","2019/04/09 00:00","飞凤轩[进门]","1"
"5363367","2019/04/09 00:00","飞凤轩[进门]","1"
"7518448","2019/04/09 22:08","飞凤轩[进门]","1"
"20932644","2019/04/09 00:00","青鸾苑[进门]","1"
"23020896","2019/04/09 00:00","飞凤轩[进门]","1"
"20525802","2019/04/09 22:10","飞凤轩[进门]","1"
"13441728","2019/04/09 22:11","飞凤轩[进门]","1"
"6817076","2019/04/09 00:00","飞凤轩[进门]","1"
"12534706","2019/04/09 22:13","飞凤轩[进门]","1"
"21646298","2019/04/09 22:14","飞凤轩[进门]","1"
"5358375","2019/04/09 22:15","青鸾苑[进门]","1"
"20537687","2019/04/09 22:16","青鸾苑[进门]","1"
"19435482","2019/04/09 22:16","飞凤轩[出门]","1"
"20433322","2019/04/09 22:16","飞凤轩[进门]","1"
"10052224","2019/04/09 22:19","飞凤轩[出门]","1"
"20705402","2019/04/09 22:19","飞凤轩[进门]","1"
"16562071","2019/04/09 22:19","青鸾苑[进门]","1"
"11456916","2019/04/09 22:20","飞凤轩[进门]","1"
"6163748","2019/04/09 22:21","青鸾苑[进门]","1"
"20260010","2019/04/09 22:21","飞凤轩[进门]","1"
"20927335","2019/04/09 22:21","飞凤轩[进门]","1"
"20203018","2019/04/09 22:22","飞凤轩[进门]","1"
"18125463","2019/04/09 22:22","青鸾苑[进门]","1"
"20009178","2019/04/09 22:23","飞凤轩[进门]","1"
"19854746","2019/04/09 22:23","飞凤轩[进门]","1"
"21501184","2019/04/09 22:25","飞凤轩[进门]","1"
"17260359","2019/04/09 22:26","飞凤轩[进门]","1"
"21102394","2019/04/09 22:26","飞凤轩[进门]","1"
"13152836","2019/04/09 22:26","飞凤轩[出门]","1"
"16652468","2019/04/09 22:27","第六教学楼[出门]","1"
"16652468","2019/04/09 22:27","第六教学楼[进门]","1"
"18913546","2019/04/09 22:27","第六教学楼[出门]","1"
"433095","2019/04/09 22:28","青鸾苑[进门]","1"
"21451114","2019/04/09 22:28","第六教学楼[进门]","1"
"21451114","2019/04/09 22:28","第六教学楼[进门]","1"
"21438874","2019/04/09 22:28","飞凤轩[进门]","1"
"25262471","2019/04/09 22:28","青鸾苑[出门]","1"
"21902826","2019/04/09 22:29","飞凤轩[进门]","1"
"3501579","2019/04/09 22:29","第六教学楼[进门]","1"
"21641882","2019/04/09 22:29","飞凤轩[进门]","1"
"1363371","2019/04/09 22:30","第六教学楼[进门]","1"
"19756586","2019/04/09 22:30","飞凤轩[进门]","1"
"19934570","2019/04/09 22:30","飞凤轩[进门]","1"
"5223428","2019/04/09 22:32","青鸾苑[进门]","1"
"20261290","2019/04/09 22:32","第六教学楼[进门]","1"
"858438","2019/04/09 22:33","飞凤轩[进门]","1"
"19113218","2019/04/09 22:33","第六教学楼[进门]","1"
"21450634","2019/04/09 22:34","第六教学楼[进门]","1"
"21450634","2019/04/09 22:34","第六教学楼[进门]","1"
"12358500","2019/04/09 22:34","飞凤轩[进门]","1"
"22239680","2019/04/09 22:35","飞凤轩[进门]","1"
"20035578","2019/04/09 22:36","第六教学楼[进门]","1"
"20243754","2019/04/09 22:36","飞凤轩[出门]","1"
"20243754","2019/04/09 22:36","飞凤轩[进门]","1"
"24124155","2019/04/09 22:37","第六教学楼[进门]","1"
"19756650","2019/04/09 22:37","飞凤轩[进门]","1"
"24102391","2019/04/09 22:37","第六教学楼[出门]","1"
"8006484","2019/04/09 22:37","青鸾苑[进门]","1"
"19352730","2019/04/09 22:38","飞凤轩[进门]","1"
"1704539","2019/04/09 22:39","第六教学楼[进门]","1"
"20619690","2019/04/09 22:39","第六教学楼[进门]","1"
"128187","2019/04/09 22:39","飞凤轩[进门]","0"
"128187","2019/04/09 22:39","飞凤轩[进门]","0"
"128187","2019/04/09 22:40","飞凤轩[进门]","0"
"2854272","2019/04/09 22:40","飞凤轩[出门]","1"
"11427214","2019/04/09 22:41","飞凤轩[进门]","0"
"13741120","2019/04/09 22:41","飞凤轩[进门]","1"
"21838010","2019/04/09 22:42","飞凤轩[进门]","1"
"17263925","2019/04/09 22:43","第六教学楼[进门]","1"
"18725898","2019/04/09 22:44","飞凤轩[进门]","1"
"534182","2019/04/09 22:44","飞凤轩[进门]","1"
"24006618","2019/04/09 22:45","飞凤轩[进门]","1"
"21403626","2019/04/09 22:45","第六教学楼[进门]","1"
"20700554","2019/04/09 22:46","第六教学楼[出门]","1"
"20700554","2019/04/09 22:46","第六教学楼[进门]","1"
"15015042","2019/04/09 22:46","第六教学楼[进门]","1"
"9128416","2019/04/09 22:47","第六教学楼[进门]","1"
"3414186","2019/04/09 22:48","飞凤轩[出门]","1"
"136026","2019/04/09 22:48","第六教学楼[出门]","1"
"11909419","2019/04/09 22:50","第六教学楼[进门]","1"
"17022439","2019/04/09 22:50","第六教学楼[出门]","1"
"19605082","2019/04/09 22:52","飞凤轩[进门]","1"
"136026","2019/04/09 22:52","第六教学楼[进门]","1"
"24440651","2019/04/09 22:52","飞凤轩[进门]","1"
"4513556","2019/04/09 22:52","青鸾苑[进门]","1"
"17022439","2019/04/09 22:53","第六教学楼[进门]","1"
"25148066","2019/04/09 22:53","第六教学楼[进门]","1"
"20940756","2019/04/09 22:54","飞凤轩[进门]","1"
"20619194","2019/04/09 22:54","第六教学楼[出门]","1"
"20619194","2019/04/09 22:55","第六教学楼[进门]","1"
"17125957","2019/04/09 22:55","飞凤轩[进门]","1"
"20257834","2019/04/09 22:56","飞凤轩[出门]","1"
"18663095","2019/04/09 22:56","第六教学楼[出门]","1"
"4021300","2019/04/09 22:56","第六教学楼[进门]","1"
"18659834","2019/04/09 22:57","第六教学楼[进门]","1"
"19755962","2019/04/09 22:57","飞凤轩[进门]","1"
"19928298","2019/04/09 22:57","飞凤轩[进门]","1"
"19928298","2019/04/09 22:57","飞凤轩[进门]","1"
"18663095","2019/04/09 22:58","第六教学楼[进门]","1"
"20531178","2019/04/09 22:59","飞凤轩[进门]","1"
"20035498","2019/04/09 23:00","第六教学楼[出门]","1"
"4400443","2019/04/09 00:00","第六教学楼[出门]","1"
"11118869","2019/04/09 23:01","第六教学楼[进门]","1"
"19536490","2019/04/09 23:01","第六教学楼[进门]","1"
"23145655","2019/04/09 23:03","青鸾苑[进门]","1"
"4400443","2019/04/09 00:00","第五教学楼[出门]","1"
"4400443","2019/04/09 00:00","第五教学楼[出门]","1"
"16258023","2019/04/09 23:04","第六教学楼[进门]","1"
"24918850","2019/04/09 23:04","飞凤轩[进门]","1"
"340119","2019/04/09 00:00","青鸾苑[进门]","1"
"19650772","2019/04/09 23:05","第六教学楼[进门]","1"
"20012282","2019/04/09 23:06","飞凤轩[进门]","1"
"1310838","2019/04/09 00:00","第六教学楼[进门]","1"
"16232635","2019/04/09 00:00","第六教学楼[进门]","1"
"6714820","2019/04/09 23:12","第六教学楼[进门]","1"
"19755786","2019/04/09 23:13","飞凤轩[出门]","1"
"738235","2019/04/09 23:14","飞凤轩[进门]","1"
"5310804","2019/04/09 23:14","第六教学楼[进门]","1"
"16307783","2019/04/09 23:14","青鸾苑[进门]","1"
"19260906","2019/04/09 23:16","飞凤轩[进门]","1"
"414502","2019/04/09 23:16","第六教学楼[进门]","1"
"20210759","2019/04/09 23:18","第六教学楼[出门]","1"
"4400443","2019/04/09 23:19","第六教学楼[进门]","1"
"15625616","2019/04/09 23:19","飞凤轩[进门]","1"
"15355876","2019/04/09 23:20","第六教学楼[出门]","1"
"7110939","2019/04/09 23:21","第六教学楼[进门]","1"
"23263946","2019/04/09 23:22","第六教学楼[进门]","1"
"137899","2019/04/09 23:22","飞凤轩[出门]","1"
"19934906","2019/04/09 23:23","飞凤轩[进门]","1"
"1532256","2019/04/09 23:26","第六教学楼[进门]","1"
"19930282","2019/04/09 23:26","飞凤轩[出门]","1"
"21561274","2019/04/09 23:26","第六教学楼[出门]","1"
"5818964","2019/04/09 23:27","青鸾苑[进门]","1"
"21245194","2019/04/09 23:29","飞凤轩[进门]","1"
"17061445","2019/04/09 23:30","第六教学楼[出门]","1"
"4021300","2019/04/09 23:31","第六教学楼[进门]","1"
"19841898","2019/04/09 23:32","第六教学楼[进门]","1"
"17061445","2019/04/09 23:32","第六教学楼[出门]","1"
"19948800","2019/04/09 23:34","第六教学楼[进门]","1"
"1904139","2019/04/09 23:36","飞凤轩[进门]","1"
"18425274","2019/04/09 23:39","飞凤轩[出门]","1"
"17840453","2019/04/09 23:40","青鸾苑[进门]","1"
"8232821","2019/04/09 23:40","第六教学楼[进门]","1"
"21561274","2019/04/09 23:43","第六教学楼[出门]","1"
"19753248","2019/04/09 23:45","第六教学楼[出门]","1"
"4400443","2019/04/09 23:48","第六教学楼[出门]","1"
"4400443","2019/04/09 23:50","第六教学楼[进门]","1"
"4400443","2019/04/09 23:51","第六教学楼[出门]","1"
"6936474","2019/04/09 23:53","飞凤轩[出门]","1"
"16914037","2019/04/09 23:57","飞凤轩[进门]","1"
"11759250","2019/04/09 23:58","飞凤轩[进门]","1"
"21644682","2019/04/09 23:59","第六教学楼[进门]","1"
"22722544","2019/04/09 23:59","第六教学楼[进门]","1"
"11759250","2019/04/10 00:00","飞凤轩[进门]","1"
"20105445","2019/04/10 00:00","第六教学楼[进门]","1"
"19753248","2019/04/10 00:00","第六教学楼[进门]","1"
"3237698","2019/04/10 00:00","飞凤轩[进门]","1"
"12215323","2019/04/10 00:06","第六教学楼[出门]","1"
"22244532","2019/04/10 00:09","飞凤轩[进门]","1"
"13514096","2019/04/10 00:15","第六教学楼[进门]","1"
"17163127","2019/04/10 00:17","飞凤轩[进门]","1"
"18746738","2019/04/10 00:18","飞凤轩[进门]","1"
"24443163","2019/04/10 00:19","第六教学楼[进门]","1"
"19001306","2019/04/10 00:29","飞凤轩[进门]","1"
"17643924","2019/04/10 00:41","飞凤轩[进门]","1"
"18262967","2019/04/10 00:48","青鸾苑[出门]","1"
"11759250","2019/04/10 00:50","青鸾苑[进门]","1"
"11759250","2019/04/10 00:50","青鸾苑[进门]","1"
"11759250","2019/04/10 00:50","青鸾苑[进门]","1"
"11759250","2019/04/10 00:50","青鸾苑[进门]","1"
"11759250","2019/04/10 00:50","青鸾苑[进门]","1"
"18629328","2019/04/10 01:00","飞凤轩[进门]","1"
"15138818","2019/04/10 01:09","第六教学楼[进门]","1"
"19561482","2019/04/10 01:13","飞凤轩[出门]","1"
"19435482","2019/04/10 01:18","飞凤轩[进门]","1"
"21162634","2019/04/10 01:20","飞凤轩[出门]","1"
"8021664","2019/04/10 01:32","飞凤轩[出门]","1"
"11759250","2019/04/10 02:04","飞凤轩[出门]","1"
"11759250","2019/04/10 02:05","飞凤轩[出门]","1"
"11759250","2019/04/10 02:05","飞凤轩[出门]","1"
"20117514","2019/04/10 02:08","飞凤轩[进门]","1"
"21140642","2019/04/10 02:25","第六教学楼[出门]","1"
"21006842","2019/04/10 02:59","第六教学楼[出门]","1"
"19706458","2019/04/10 03:02","飞凤轩[进门]","1"
"436790","2019/04/10 03:44","飞凤轩[出门]","1"
"436790","2019/04/10 03:45","飞凤轩[出门]","1"
"16254660","2019/04/10 05:55","第六教学楼[出门]","1"
"912790","2019/04/10 00:00","第六教学楼[出门]","1"
"16254660","2019/04/10 00:00","第六教学楼[出门]","1"
"16254660","2019/04/10 00:00","第六教学楼[进门]","1"
"16857301","2019/04/10 06:18","第六教学楼[出门]","1"
"2405010","2019/04/10 06:18","第六教学楼[出门]","1"
"18722298","2019/04/10 06:20","第六教学楼[出门]","1"
"18722298","2019/04/10 06:20","第六教学楼[出门]","1"
"3220496","2019/04/10 06:21","第六教学楼[出门]","1"
"17705794","2019/04/10 06:22","第六教学楼[出门]","1"
"3364896","2019/04/10 06:24","第六教学楼[出门]","1"
"21355962","2019/04/10 06:27","飞凤轩[出门]","1"
"7641216","2019/04/10 06:28","第六教学楼[出门]","1"
"19524842","2019/04/10 06:28","飞凤轩[出门]","1"
"21403626","2019/04/10 06:31","第六教学楼[出门]","1"
"22604240","2019/04/10 06:31","第六教学楼[出门]","1"
"1326299","2019/04/10 06:32","飞凤轩[出门]","1"
"21747610","2019/04/10 06:32","飞凤轩[出门]","1"
"1356470","2019/04/10 06:34","飞凤轩[出门]","1"
"16230443","2019/04/10 06:34","第六教学楼[出门]","1"
"21727786","2019/04/10 06:35","飞凤轩[出门]","1"
"508779","2019/04/10 06:36","第六教学楼[出门]","1"
"20260906","2019/04/10 06:36","飞凤轩[出门]","1"
"20523226","2019/04/10 06:36","飞凤轩[出门]","1"
"17617476","2019/04/10 06:37","飞凤轩[出门]","1"
"124859","2019/04/10 06:38","飞凤轩[出门]","1"
"21926730","2019/04/10 06:38","第六教学楼[出门]","1"
"15801451","2019/04/10 06:38","飞凤轩[出门]","1"
"19359866","2019/04/10 06:38","飞凤轩[出门]","1"
"17163127","2019/04/10 06:38","飞凤轩[出门]","1"
"16442340","2019/04/10 06:40","飞凤轩[出门]","1"
"416038","2019/04/10 06:40","第六教学楼[出门]","1"
"416038","2019/04/10 06:40","第六教学楼[出门]","1"
"1238278","2019/04/10 06:41","飞凤轩[出门]","1"
"1711003","2019/04/10 06:41","第六教学楼[出门]","1"
"317606","2019/04/10 06:41","第六教学楼[出门]","1"
"20619690","2019/04/10 06:42","第六教学楼[出门]","1"
"419622","2019/04/10 06:42","飞凤轩[出门]","1"
"19435482","2019/04/10 06:44","飞凤轩[出门]","1"
"19435482","2019/04/10 06:44","飞凤轩[出门]","1"
"19435482","2019/04/10 06:44","飞凤轩[出门]","1"
"18850250","2019/04/10 06:45","第六教学楼[出门]","1"
"15625616","2019/04/10 06:46","飞凤轩[出门]","1"
"24801595","2019/04/10 06:47","第六教学楼[出门]","1"
"5806804","2019/04/10 06:50","飞凤轩[出门]","1"
"17112117","2019/04/10 06:52","飞凤轩[出门]","1"
"17617476","2019/04/10 06:53","飞凤轩[进门]","1"
"21446570","2019/04/10 06:53","第五教学楼[进门]","1"
"19050394","2019/04/10 06:54","飞凤轩[出门]","1"
"6817076","2019/04/10 06:55","飞凤轩[出门]","1"
"20626378","2019/04/10 06:57","飞凤轩[出门]","1"
"17150176","2019/04/10 06:58","第五教学楼[进门]","1"
"19442199","2019/04/10 06:58","第七教学楼[进门]","1"
"21946180","2019/04/10 06:59","飞凤轩[出门]","1"
"22963959","2019/04/10 07:00","第七教学楼[进门]","1"
"11759250","2019/04/10 07:00","飞凤轩[进门]","1"
"11759250","2019/04/10 07:00","飞凤轩[进门]","1"
"11715248","2019/04/10 00:00","第七教学楼[进门]","1"
"24729844","2019/04/10 00:00","第七教学楼[进门]","1"
"359446","2019/04/10 07:12","第七教学楼[进门]","1"
"16860615","2019/04/10 07:22","第七教学楼[进门]","1"
"501734","2019/04/10 07:23","第六教学楼[出门]","1"
"20022544","2019/04/10 07:26","第七教学楼[进门]","1"
"17117989","2019/04/10 07:29","第七教学楼[进门]","1"
"17117989","2019/04/10 07:30","第七教学楼[出门]","1"
"16726135","2019/04/10 07:31","第七教学楼[进门]","1"
"19413607","2019/04/10 07:34","青鸾苑[出门]","1"
"8404164","2019/04/10 07:39","青鸾苑[出门]","1"
"4755460","2019/04/10 07:40","青鸾苑[出门]","1"
"20506775","2019/04/10 07:41","青鸾苑[出门]","1"
"18821220","2019/04/10 07:43","青鸾苑[出门]","1"
"13749824","2019/04/10 07:49","青鸾苑[出门]","1"
"9210324","2019/04/10 07:50","青鸾苑[出门]","1"
"15419940","2019/04/10 07:52","青鸾苑[出门]","1"
"24004775","2019/04/10 07:53","青鸾苑[出门]","1"
"11759250","2019/04/10 07:55","青鸾苑[进门]","1"
"11759250","2019/04/10 07:55","青鸾苑[进门]","1"
"11759250","2019/04/10 07:55","青鸾苑[进门]","1"
"11759250","2019/04/10 07:55","青鸾苑[出门]","1"
"11939106","2019/04/10 07:56","青鸾苑[出门]","1"
"18762330","2019/04/10 08:00","第六教学楼[出门]","1"
"25218315","2019/04/10 00:00","第六教学楼[出门]","1"
"16258023","2019/04/10 08:02","第六教学楼[出门]","1"
"1020390","2019/04/10 08:03","第六教学楼[出门]","1"
"17937495","2019/04/10 00:00","第六教学楼[出门]","1"
"24102391","2019/04/10 08:13","第六教学楼[进门]","1"
"24102391","2019/04/10 08:18","第六教学楼[出门]","1"
"13100187","2019/04/10 08:18","第六教学楼[出门]","1"
"19726141","2019/04/10 08:26","第六教学楼[出门]","1"
"19726141","2019/04/10 08:27","第六教学楼[进门]","1"
"18359754","2019/04/10 08:28","第六教学楼[进门]","0"
"18359754","2019/04/10 08:28","第六教学楼[进门]","0"
"18359754","2019/04/10 08:28","第六教学楼[进门]","0"
"4049147","2019/04/10 08:28","第六教学楼[进门]","1"
"25305495","2019/04/10 08:29","第六教学楼[出门]","1"
"24126591","2019/04/10 08:31","第六教学楼[进门]","1"
"11909419","2019/04/10 08:32","第六教学楼[出门]","1"
"10556706","2019/04/10 08:32","第六教学楼[进门]","1"
"4251835","2019/04/10 08:35","第六教学楼[出门]","1"
"4049147","2019/04/10 08:36","第六教学楼[出门]","1"
"17841543","2019/04/10 08:37","第六教学楼[出门]","1"
"19726141","2019/04/10 08:38","第六教学楼[进门]","1"
"14949408","2019/04/10 08:39","第六教学楼[出门]","1"
"13034116","2019/04/10 08:40","第六教学楼[进门]","1"
"24337781","2019/04/10 08:41","第六教学楼[出门]","0"
"20923562","2019/04/10 08:41","第六教学楼[出门]","1"
"14949408","2019/04/10 08:42","第六教学楼[进门]","1"
"14949408","2019/04/10 08:44","第六教学楼[进门]","1"
"18913546","2019/04/10 08:48","第六教学楼[出门]","1"
"10234346","2019/04/10 08:49","第六教学楼[出门]","0"
"10234346","2019/04/10 08:49","第六教学楼[出门]","0"
"8606358","2019/04/10 08:49","第六教学楼[出门]","0"
"4049147","2019/04/10 08:49","第六教学楼[进门]","1"
"19120898","2019/04/10 08:50","第六教学楼[出门]","1"
"18839314","2019/04/10 08:51","第六教学楼[出门]","1"
"5635844","2019/04/10 08:54","青鸾苑[出门]","1"
"19563511","2019/04/10 08:54","青鸾苑[出门]","1"
"19129658","2019/04/10 08:55","第六教学楼[出门]","1"
"3724791","2019/04/10 08:55","青鸾苑[出门]","1"
"17810983","2019/04/10 08:55","青鸾苑[出门]","1"
"2963637","2019/04/10 08:55","青鸾苑[出门]","0"
"19939130","2019/04/10 08:57","飞凤轩[出门]","1"
"245047","2019/04/10 08:57","青鸾苑[出门]","1"
"19226602","2019/04/10 08:58","飞凤轩[出门]","1"
"19129658","2019/04/10 08:59","第六教学楼[进门]","1"
"17341813","2019/04/10 08:59","飞凤轩[进门]","1"
"19226602","2019/04/10 00:00","飞凤轩[进门]","1"
"24351799","2019/04/10 09:01","青鸾苑[出门]","1"
"17260261","2019/04/10 09:01","飞凤轩[进门]","1"
"4541360","2019/04/10 00:00","青鸾苑[出门]","1"
"15852368","2019/04/10 00:00","飞凤轩[出门]","1"
"20620010","2019/04/10 00:00","飞凤轩[出门]","1"
"21031498","2019/04/10 09:03","第六教学楼[出门]","1"
"15801451","2019/04/10 00:00","飞凤轩[出门]","1"
"24006618","2019/04/10 09:04","飞凤轩[出门]","1"
"20214458","2019/04/10 00:00","飞凤轩[进门]","1"
"16650917","2019/04/10 09:05","飞凤轩[进门]","1"
"14339044","2019/04/10 00:00","飞凤轩[出门]","1"
"18913546","2019/04/10 09:06","第六教学楼[进门]","1"
"19260906","2019/04/10 00:00","飞凤轩[出门]","1"
"17408119","2019/04/10 00:00","第六教学楼[出门]","1"
"19623092","2019/04/10 09:08","青鸾苑[出门]","1"
"25450698","2019/04/10 00:00","飞凤轩[出门]","1"
"21031498","2019/04/10 09:08","第六教学楼[进门]","1"
"16559879","2019/04/10 09:09","青鸾苑[出门]","1"
"24421179","2019/04/10 00:00","飞凤轩[出门]","1"
"5310804","2019/04/10 00:00","第六教学楼[出门]","1"
"19726141","2019/04/10 00:00","第六教学楼[进门]","1"
"16006199","2019/04/10 09:10","青鸾苑[出门]","1"
"16815063","2019/04/10 09:11","青鸾苑[出门]","1"
"16702391","2019/04/10 00:00","飞凤轩[出门]","1"
"31739","2019/04/10 09:13","青鸾苑[出门]","1"
"17509221","2019/04/10 09:13","飞凤轩[出门]","1"
"22712101","2019/04/10 09:14","第六教学楼[出门]","1"
"5310804","2019/04/10 09:15","第六教学楼[进门]","1"
"16801184","2019/04/10 09:15","飞凤轩[进门]","1"
"17702597","2019/04/10 09:15","飞凤轩[进门]","1"
"24006618","2019/04/10 09:15","飞凤轩[进门]","1"
"24126591","2019/04/10 09:15","第六教学楼[出门]","1"
"17341461","2019/04/10 09:16","飞凤轩[进门]","1"
"20620010","2019/04/10 09:17","飞凤轩[进门]","1"
"17408119","2019/04/10 09:17","第六教学楼[进门]","1"
"17239237","2019/04/10 09:17","飞凤轩[进门]","1"
"21006842","2019/04/10 09:18","第六教学楼[出门]","1"
"21324138","2019/04/10 09:19","飞凤轩[进门]","1"
